date,country_code,article,qid,pageviews,lang_code
2023-03-09,GB,"JoaquÃ­n_(footballer,_born_1981)",Q294204,25230,en
2023-03-28,GB,Scott_McTominay,Q29624459,25220,en
2023-03-14,GB,Steak_and_Blowjob_Day,Q43402672,25209,en
2023-03-19,GB,Kamaru_Usman,Q21290332,24996,en
2023-03-14,GB,Jamie_Lee_Curtis,Q106997,24859,en
2023-03-11,GB,Tim_Davie,Q7803408,24816,en
2023-03-26,GB,The_Boat_Race,Q887604,24793,en
2023-03-18,GB,Anka_Neferler_Tim,,24792,tr
2023-03-13,GB,Pedro_Pascal,Q14752155,24787,en
2023-03-18,GB,Johnny_Sexton,Q1400144,24711,en
2023-03-21,GB,Emmanuel_Adebayor,Q386876,24639,en
2023-03-18,GB,Leon_Edwards,Q19872938,24245,en
2023-03-05,GB,Fernando_Alonso,Q10514,24107,en
2023-03-30,GB,Caroline_Harding,Q116471687,24071,en
2023-03-22,GB,Helen_Chamberlain,Q16196862,24026,en
2023-03-12,GB,Brink's-Mat_robbery,Q4968393,24015,en
2023-03-12,GB,Fall_(2022_film),Q113470320,23994,en
2023-03-02,GB,James_Chatto,Q27673046,23921,en
2023-03-18,GB,Anneka_Rice,Q4768946,23714,en
2023-03-19,GB,Evan_Ferguson,Q68650133,23608,en
2023-03-25,GB,Tommy_Steele,Q1284241,23406,en
2023-03-25,GB,John_Wick:_Chapter_4,Q80322358,23355,en
2023-03-26,GB,Bukayo_Saka,Q59306386,23343,en
2023-03-01,GB,Pedro_Pascal,Q14752155,23336,en
2023-03-06,GB,Brink's-Mat_robbery,Q4968393,23225,en
2023-03-13,GB,Pixie_Geldof,Q4949746,23224,en
2023-03-24,GB,Dolly_Parton,Q180453,23154,en
2023-03-13,GB,Ashley_Johnson_(actress),Q267359,23152,en
2023-03-12,GB,Look_for_the_Light,Q87131973,23150,en
2023-03-04,GB,Adam_Lambert,Q190231,23140,en
2023-03-07,GB,Fall_(2022_film),Q113470320,23091,en
2023-03-24,GB,John_Wick:_Chapter_4,Q80322358,23079,en
2023-03-19,GB,Kenneth_Noye,Q6390541,23004,en
2023-03-10,GB,"Prince_Edward,_Duke_of_Edinburgh",Q154920,22986,en
2023-03-26,GB,The_Night_Agent,Q116909156,22898,en
2023-03-18,GB,Sam_Neill,Q214309,22866,en
2023-03-18,GB,Liam_Neeson,Q58444,22856,en
2023-03-04,GB,Jimmy_Tarbuck,Q16105498,22763,en
2023-03-31,GB,Stormy_Daniels,Q233240,22751,en
2023-03-11,GB,Luther:_The_Fallen_Sun,Q109558145,22732,en
2023-03-13,GB,Malaysia_Airlines_Flight_370,Q15908324,22665,en
2023-03-06,GB,Tracy_Brabin,Q7831699,22617,en
2023-03-04,GB,Stephen_Bear,Q26207455,22505,en
2023-03-05,GB,Fall_(2022_film),Q113470320,22496,en
2023-03-13,GB,Academy_Award,Q19020,22409,en
2023-03-05,GB,The_Last_of_Us_(TV_series),Q87131973,22368,en
2023-03-08,GB,Look_for_the_Light,Q87131973,22349,en
2023-03-15,GB,The_Last_of_Us_(TV_series),Q87131973,22330,en
2023-03-04,GB,Colonel_Tom_Parker,Q533864,22318,en
2023-03-09,GB,Charles_Bronson_(prisoner),Q967157,22297,en
2023-03-29,GB,Cilla_Black,Q286525,22289,en
2023-03-15,GB,Paddy_McGuinness,Q7123539,22172,en
2023-03-26,GB,John_Wick:_Chapter_4,Q80322358,22131,en
2023-03-05,GB,Cody_Gakpo,Q28801927,22060,en
2023-03-18,GB,Jake_Shears,Q460908,22046,en
2023-03-24,GB,Gwyneth_Paltrow,Q34460,22030,en
2023-03-19,GB,Bella_Ramsey,Q24891605,21775,en
2023-03-20,GB,David_Schwimmer,Q188792,21754,en
2023-03-23,GB,Ramadan,Q41662,21713,en
2023-03-05,GB,Liverpool_F.C.âManchester_United_F.C._rivalry,Q543576,21587,en
2023-03-06,GB,Charles_Bronson,Q36105,21568,en
2023-03-06,GB,Kenneth_Noye,Q6390541,21437,en
2023-03-24,GB,Andrew_Flintoff,Q95885,21346,en
2023-03-16,GB,Paris_Hilton,Q47899,21341,en
2023-03-29,GB,Scott_McTominay,Q29624459,21332,en
2023-03-12,GB,Luther:_The_Fallen_Sun,Q109558145,21227,en
2023-03-25,GB,Reese_Witherspoon,Q44063,21121,en
2023-03-14,GB,Anneka_Rice,Q4768946,21101,en
2023-03-08,GB,Suella_Braverman,Q19957769,21013,en
2023-03-13,GB,Bella_Ramsey,Q24891605,21011,en
2023-03-17,GB,B*Witched,Q794972,21006,en
2023-03-11,GB,Six_Nations_Championship,Q16642,21001,en
2023-03-21,GB,Anton_Du_Beke,Q4776077,20854,en
2023-03-25,GB,YouTube,Q866,20833,en
2023-03-13,GB,Michael_Hutchence,Q331759,20736,en
2023-03-28,GB,Anton_Du_Beke,Q4776077,20735,en
2023-03-09,GB,Scream_6,Q112183099,20703,en
2023-03-13,GB,Jeff_Cohen_(actor),Q1137777,20652,en
2023-03-05,GB,Mohamed_Salah,Q1354960,20640,en
2023-03-12,GB,Dusty_Springfield,Q219782,20548,en
2023-03-12,GB,David_Attenborough,Q183337,20524,en
2023-03-16,GB,Paula_Yates,Q436394,20436,en
2023-03-26,GB,YouTube,Q866,20364,en
2023-03-24,GB,YouTube,Q866,20294,en
2023-03-17,GB,International_Criminal_Court,Q47488,20192,en
2023-03-27,GB,Emily_Ratajkowski,Q5372335,20130,en
2023-03-31,GB,YouTube,Q866,20081,en
2023-03-12,GB,Nile_Wilson,Q17492601,20072,en
2023-03-13,GB,List_of_Michelle_Yeoh_performances,Q96219386,20028,en
2023-03-06,GB,Unforgotten,Q21203479,19984,en
2023-03-01,GB,Brink's-Mat_robbery,Q4968393,19966,en
2023-03-18,GB,Boston_Strangler,Q2855440,19935,en
2023-03-12,GB,Silicon_Valley_Bank,Q17112054,19838,en
2023-03-20,GB,Rupert_Murdoch,Q53944,19808,en
2023-03-18,GB,The_Last_of_Us_(TV_series),Q87131973,19804,en
2023-03-30,GB,YouTube,Q866,19749,en
2023-03-04,GB,Fall_(2022_film),Q113470320,19736,en
2023-03-25,GB,FA_Women's_Super_League,Q950844,19680,en
2023-03-03,GB,Elvis_Presley,Q303,19662,en
2023-03-09,GB,Satish_Kaushik,Q3121114,19625,en
2023-03-26,GB,Jessica_Hynes,Q259679,19541,en
2023-03-14,GB,Shaun_Evans,Q785482,19491,en
2023-03-18,GB,Saint_Patrick's_Day,Q181817,19482,en
2023-03-21,GB,Kenneth_Noye,Q6390541,19468,en
2023-03-26,GB,Daniel_Radcliffe,Q38119,19444,en
2023-03-23,GB,YouTube,Q866,19441,en
2023-03-25,GB,Ben_Foster_(footballer),Q10585,19427,en
2023-03-15,GB,Patsy_Kensit,Q229920,19407,en
2023-03-21,GB,Bruce_Willis,Q2680,19333,en
2023-03-14,GB,The_Whale_(2022_film),Q105883400,19258,en
2023-03-04,GB,Reiss_Nelson,Q35039261,19228,en
2023-03-18,GB,Grand_Slam_(rugby_union),Q2359701,19221,en
2023-03-13,GB,Dan_Kwan_and_Daniel_Scheinert,Q30122828,19156,en
2023-03-15,GB,Brendan_Fraser,Q193555,19141,en
2023-03-12,GB,Endeavour_(TV_series),Q2151914,19126,en
2023-03-17,GB,Gethin_Jones,Q3104663,19110,en
2023-03-13,GB,Silicon_Valley_Bank,Q17112054,19068,en
2023-03-24,GB,FA_Women's_Super_League,Q950844,19033,en
2023-03-28,GB,2023_Covenant_School_shooting,Q117314558,18938,en
2023-03-15,GB,Peaches_Geldof,Q270786,18917,en
2023-03-06,GB,Fall_(2022_film),Q113470320,18895,en
2023-03-13,GB,Christopher_Guest,Q336074,18894,en
2023-03-24,GB,Reese_Witherspoon,Q44063,18865,en
2023-03-19,GB,UFC_286,Q115803958,18797,en
2023-03-14,GB,Pedro_Pascal,Q14752155,18790,en
2023-03-08,GB,Fall_(2022_film),Q113470320,18762,en
2023-03-15,GB,Everything_Everywhere_All_At_Once,Q83808444,18755,en
2023-03-22,GB,YouTube,Q866,18706,en
2023-03-12,GB,Siobhan_Cattigan,Q77717370,18697,en
2023-03-01,GB,Leila_Farzad,Q105968397,18693,en
2023-03-09,GB,Look_for_the_Light,Q87131973,18682,en
2023-03-21,GB,Giovanni_Pernice,Q21622360,18654,en
2023-03-05,GB,John_Palmer_(criminal),Q6217384,18555,en
2023-03-18,GB,Randy_Crawford,Q275927,18537,en
2023-03-25,GB,Julian_Nagelsmann,Q21226404,18507,en
2023-03-19,GB,Boston_Strangler,Q2855440,18497,en
2023-03-18,GB,Kamaru_Usman,Q21290332,18491,en
2023-03-06,GB,Leslie_Hawkins,Q158462,18474,en
2023-03-10,GB,Scream_6,Q112183099,18406,en
2023-03-26,GB,Jude_Bellingham,Q66241169,18398,en
2023-03-11,GB,Look_for_the_Light,Q87131973,18394,en
2023-03-19,GB,The_Last_of_Us_(TV_series),Q87131973,18392,en
2023-03-18,GB,Aretha_Franklin,Q125121,18388,en
2023-03-24,GB,Cristiano_Ronaldo,Q11571,18363,en
2023-03-29,GB,YouTube,Q866,18331,en
2023-03-10,GB,Mae_Muller,Q83696883,18321,en
2023-03-28,GB,YouTube,Q866,18309,en
2023-03-04,GB,Mimi_Webb,Q106613064,18246,en
2023-03-22,GB,Sofia_Coppola,Q193628,18239,en
2023-03-20,GB,The_Last_of_Us_(TV_series),Q87131973,18230,en
2023-03-06,GB,Revolution_(2023),Q115297256,18156,en
2023-03-18,GB,Ellis_Simms,Q105062238,18123,en
2023-03-12,GB,Kenneth_Noye,Q6390541,18122,en
2023-03-08,GB,Gary_Lineker,Q47778,18117,en
2023-03-13,GB,Dunblane_massacre,Q1153159,18108,en
2023-03-14,GB,Malaysia_Airlines_Flight_370,Q15908324,18089,en
2023-03-22,GB,Ramadan,Q41662,18071,en
2023-03-05,GB,Charles_Bronson_(prisoner),Q967157,18059,en
2023-03-30,GB,Humza_Yousaf,Q174924,18012,en
2023-03-27,GB,YouTube,Q866,18002,en
2023-03-05,GB,Tom_Sizemore,Q349852,17953,en
2023-03-16,GB,Saint_Patrick's_Day,Q181817,17903,en
2023-03-31,GB,Elkie_Brooks,Q438651,17889,en
2023-03-16,GB,The_Last_of_Us_(TV_series),Q87131973,17855,en
2023-03-03,GB,Daisy_Jones_&_The_Six,Q56274719,17790,en
2023-03-02,GB,Brink's-Mat_robbery,Q4968393,17773,en
2023-03-06,GB,Helen_Mirren,Q349391,17745,en
2023-03-24,GB,Ben_Foster_(footballer),Q10585,17719,en
2023-03-14,GB,Gary_Glitter,Q355384,17685,en
2023-03-10,GB,Pedro_Pascal,Q14752155,17644,en
2023-03-01,GB,The_Last_of_Us_(TV_series),Q87131973,17638,en
2023-03-19,GB,YouTube,Q866,17607,en
2023-03-14,GB,Hughie_Green,Q3787461,17593,en
2023-03-18,GB,Everything_Everywhere_All_At_Once,Q83808444,17560,en
2023-03-26,GB,Bill_Cosby,Q213512,17551,en
2023-03-19,GB,Grace_(TV_series),Q106103805,17527,en
2023-03-31,GB,Donald_Trump,Q22686,17504,en
2023-03-04,GB,Jon_Jones,Q285450,17498,en
2023-03-17,GB,AJ_Odudu,Q16148087,17481,en
2023-03-25,GB,Michael_McIntyre,Q2546628,17479,en
2023-03-14,GB,Gary_Lineker,Q47778,17395,en
2023-03-26,GB,Cristiano_Ronaldo,Q11571,17387,en
2023-03-21,GB,Amanda_Bynes,Q212002,17363,en
2023-03-12,GB,Paula_Yates,Q436394,17342,en
2023-03-25,GB,Michael_Ball,Q934543,17320,en
2023-03-04,GB,Brink's-Mat_robbery,Q4968393,17318,en
2023-03-19,GB,Colby_Covington,Q19668838,17308,en
2023-03-07,GB,Brink's-Mat_robbery,Q4968393,17305,en
2023-03-25,GB,Sarah_Hunter,Q3473360,17299,en
2023-03-01,GB,Amy_Nuttall,Q2844572,17298,en
2023-03-18,GB,YouTube,Q866,17228,en
2023-03-27,GB,Rishi_Sunak,Q20055561,17200,en
2023-03-25,GB,Nathan_Broadhead,Q44963860,17186,en
2023-03-13,GB,Last_of_Us,Q1986744,17090,en
2023-03-09,GB,Gene_Hackman,Q150943,17086,en
2023-03-05,GB,Dionne_Warwick,Q234695,17058,en
2023-03-13,GB,Hughie_Green,Q3787461,16961,en
2023-03-10,GB,Luther:_The_Fallen_Sun,Q109558145,16948,en
2023-03-08,GB,Scott_Parker,Q213989,16948,en
2023-03-31,GB,Andrew_Tate,Q18637166,16920,en
2023-03-20,GB,Rumer_Willis,Q234566,16862,en
2023-03-18,GB,Andi_Peters,Q4754432,16841,en
2023-03-21,GB,YouTube,Q866,16838,en
2023-03-19,GB,Tony_Cottee,Q348642,16834,en
2023-03-12,GB,Six_Nations_Championship,Q16642,16829,en
2023-03-28,GB,Meet_Joe_Black,Q676513,16756,en
2023-03-16,GB,YouTube,Q866,16738,en
2023-03-05,GB,Stipe_Miocic,Q40266,16696,en
2023-03-31,GB,ChatGPT,Q115564437,16691,en
2023-03-26,GB,UEFA_Euro_2024_qualifying,Q108672702,16674,en
2023-03-10,GB,Look_for_the_Light,Q87131973,16651,en
2023-03-14,GB,Bella_Ramsey,Q24891605,16637,en
2023-03-23,GB,UEFA_Euro_2024_qualifying,Q108672702,16623,en
2023-03-23,GB,England,Q21,16621,en
2023-03-26,GB,Ben_Foster_(footballer),Q10585,16594,en
2023-03-07,GB,Bella_Ramsey,Q24891605,16580,en
2023-03-01,GB,Tom_Sizemore,Q349852,16576,en
2023-03-27,GB,HMS_Dasher_(D37),Q4346531,16521,en
2023-03-11,GB,Collapse_of_Silicon_Valley_Bank,Q17112054,16504,en
2023-03-11,GB,Emma_Chambers,Q449458,16470,en
2023-03-05,GB,Colonel_Tom_Parker,Q533864,16463,en
2023-03-18,GB,International_Criminal_Court,Q47488,16461,en
2023-03-27,GB,Great_Expectations,Q219552,16461,en
2023-03-08,GB,Scream_6,Q112183099,16444,en
2023-03-17,GB,Anneka_Rice,Q4768946,16438,en
2023-03-18,GB,2024_Pakistan_Super_League,Q3267414,16427,en
2023-03-04,GB,Priscilla_Beaulieu,Q234773,16414,en
2023-03-14,GB,Murder_of_Billie-Jo_Jenkins,Q6937809,16407,en
2023-03-08,GB,Eric_Maxim_Choupo-Moting,Q309532,16369,en
2023-03-12,GB,Everything_Everywhere_All_At_Once,Q83808444,16348,en
2023-03-26,GB,England,Q21,16341,en
2023-03-31,GB,David_Rocastle,Q764158,16317,en
2023-03-21,GB,Brink's-Mat_robbery,Q4968393,16310,en
2023-03-05,GB,Isabel_Oakeshott,Q20993862,16308,en
2023-03-03,GB,Creed_3,Q110664384,16300,en
2023-03-01,GB,Richard_Tice,Q23769958,16290,en
2023-03-06,GB,Jlloyd_Samuel,Q281713,16285,en
2023-03-11,GB,Beverley_Knight,Q508171,16284,en
2023-03-03,GB,Brink's-Mat_robbery,Q4968393,16251,en
2023-03-18,GB,Karren_Brady,Q6373360,16249,en
2023-03-14,GB,Last_of_Us,Q1986744,16216,en
2023-03-12,GB,Johnny_Sexton,Q1400144,16210,en
2023-03-29,GB,2023_deaths,Q114929139,16194,en
2023-03-06,GB,Bella_Ramsey,Q24891605,16180,en
2023-03-11,GB,Scream_6,Q112183099,16150,en
2023-03-23,GB,Cristiano_Ronaldo,Q11571,16098,en
2023-03-30,GB,ChatGPT,Q115564437,16091,en
2023-03-06,GB,Jon_Jones,Q285450,16074,en
2023-03-08,GB,International_Men's_Day,Q15964944,16072,en
2023-03-24,GB,Thomas_Tuchel,Q702233,16053,en
2023-03-25,GB,Sarah_Brightman,Q151814,16053,en
2023-03-05,GB,Joey_Essex,Q6214356,16052,en
2023-03-28,GB,Simeon_Stylites,Q310987,16045,en
2023-03-22,GB,Harriet_Harman,Q234182,16037,en
2023-03-03,GB,Roberto_Firmino,Q602525,16035,en
2023-03-25,GB,The_Night_Agent,Q116909156,16021,en
2023-03-26,GB,Nathan_Broadhead,Q44963860,16012,en
2023-03-14,GB,Bob_Geldof,Q216608,15961,en
2023-03-05,GB,Andrew_Gilding,Q4757089,15955,en
2023-03-15,GB,Pedro_Pascal,Q14752155,15949,en
2023-03-27,GB,John_Wick:_Chapter_4,Q80322358,15927,en
2023-03-06,GB,Murder_of_Sarah_Everard,Q105884243,15905,en
2023-03-13,GB,Brink's-Mat_robbery,Q4968393,15900,en
2023-03-20,GB,YouTube,Q866,15899,en
2023-03-15,GB,Jeremy_Hunt,Q333533,15898,en
2023-03-26,GB,Christine_and_the_Queens,Q15838567,15887,en
2023-03-02,GB,Pedro_Pascal,Q14752155,15861,en
2023-03-03,GB,Mick_Hucknall,Q982709,15849,en
2023-03-17,GB,YouTube,Q866,15848,en
2023-03-18,GB,Rafael_Fiziev,Q75012682,15830,en
2023-03-13,GB,Endeavour_(TV_series),Q2151914,15824,en
2023-03-31,GB,Hannah_Waddingham,Q5648978,15821,en
2023-03-15,GB,Ke_Huy_Quan,Q445017,15784,en
2023-03-12,GB,You_(season_4),Q111890539,15778,en
2023-03-13,GB,Gary_Glitter,Q355384,15763,en
2023-03-16,GB,Mika_(singer),Q186329,15750,en
2023-03-30,GB,Gwyneth_Paltrow,Q34460,15749,en
2023-03-17,GB,Shazam!_Fury_of_the_Gods,Q84712809,15741,en
2023-03-12,GB,Luther_(TV_series),Q734629,15716,en
2023-03-31,GB,List_of_American_films_of_2023,Q110362884,15697,en
2023-03-17,GB,The_Last_of_Us_(TV_series),Q87131973,15687,en
2023-03-26,GB,Waco_Siege,Q258873,15685,en
2023-03-11,GB,Suella_Braverman,Q19957769,15675,en
2023-03-12,GB,Tim_Davie,Q7803408,15670,en
2023-03-04,GB,Daisy_Jones_&_The_Six,Q56274719,15664,en
2023-03-30,GB,Charles_Bronson,Q36105,15658,en
2023-03-25,GB,Lawrence_Okolie,Q23887774,15626,en
2023-03-19,GB,Everything_Everywhere_All_At_Once,Q83808444,15623,en
2023-03-04,GB,Creed_3,Q110664384,15622,en
2023-03-19,GB,Bill_Cosby,Q213512,15611,en
2023-03-25,GB,Kellie-Jay_Keen-Minshull,Q114755995,15572,en
2023-03-04,GB,Lisa_Marie_Presley,Q237324,15525,en
2023-03-06,GB,Pedro_Pascal,Q14752155,15496,en
2023-03-04,GB,Anka_Neferler_Tim,,15468,tr
2023-03-29,GB,Lionel_Messi,Q615,15443,en
2023-03-18,GB,Peter_Murrell,Q61819939,15402,en
2023-03-11,GB,Pedro_Pascal,Q14752155,15401,en
2023-03-11,GB,Michael_Caine,Q123351,15364,en
2023-03-09,GB,Fall_(2022_film),Q113470320,15349,en
2023-03-18,GB,Creed_III,Q110664384,15304,en
2023-03-11,GB,"Katharine,_Duchess_of_Kent",Q236678,15299,en
2023-03-27,GB,Harry_Kane,Q969725,15284,en
2023-03-11,GB,Luther_(TV_series),Q734629,15283,en
2023-03-22,GB,Bernard_Jenkin,Q727852,15278,en
2023-03-17,GB,Edele_Lynch,Q16217433,15260,en
2023-03-04,GB,Riley_Keough,Q254947,15234,en
2023-03-19,GB,David_Attenborough,Q183337,15209,en
2023-03-08,GB,Kyle_Walker,Q59108,15199,en
2023-03-29,GB,ChatGPT,Q115564437,15196,en
2023-03-09,GB,Kathy_Burke,Q444306,15189,en
2023-03-12,GB,Pedro_Pascal,Q14752155,15106,en
2023-03-18,GB,Nicola_Sturgeon,Q467112,15102,en
2023-03-04,GB,The_Last_of_Us_(TV_series),Q87131973,15098,en
2023-03-26,GB,Sarah_Brightman,Q151814,15088,en
2023-03-15,GB,Malaysia_Airlines_Flight_370,Q15908324,15087,en
2023-03-16,GB,Belgravia,Q123024,15073,en
2023-03-16,GB,Everything_Everywhere_All_At_Once,Q83808444,15016,en
2023-03-08,GB,Brink's-Mat_robbery,Q4968393,14991,en
2023-03-08,GB,George_Michael,Q130311,14942,en
2023-03-27,GB,Cristiano_Ronaldo,Q11571,14927,en
2023-03-01,GB,Kenneth_Noye,Q6390541,14918,en
2023-03-15,GB,Michelle_Yeoh,Q214289,14891,en
2023-03-14,GB,Dunblane_massacre,Q1153159,14890,en
2023-03-04,GB,Road_House_(upcoming_film),Q113630174,14861,en
2023-03-05,GB,Road_House_(upcoming_film),Q113630174,14821,en
2023-03-03,GB,Sue_Gray_(civil_servant),Q48814605,14811,en
2023-03-08,GB,John_Denver,Q105460,14808,en
2023-03-08,GB,Kathy_Burke,Q444306,14807,en
2023-03-06,GB,Mohamed_Salah,Q1354960,14804,en
2023-03-10,GB,You_(season_4),Q111890539,14797,en
2023-03-05,GB,Ciryl_Gane,Q79372882,14765,en
2023-03-05,GB,Reiss_Nelson,Q35039261,14757,en
2023-03-25,GB,Donald_Triplett,Q24951318,14744,en
2023-03-05,GB,Unforgotten,Q21203479,14726,en
2023-03-07,GB,Pedro_Pascal,Q14752155,14704,en
2023-03-12,GB,Sara_Vickers,Q28155259,14691,en
2023-03-07,GB,Kenneth_Noye,Q6390541,14647,en
2023-03-19,GB,John_Palmer_(criminal),Q6217384,14608,en
2023-03-24,GB,Shou_Zi_Chew,Q115591126,14571,en
2023-03-31,GB,Morgana_Robinson,Q15072696,14557,en
2023-03-16,GB,Pedro_Pascal,Q14752155,14556,en
2023-03-19,GB,Creed_3,Q110664384,14552,en
2023-03-09,GB,Pedro_Pascal,Q14752155,14528,en
2023-03-13,GB,Sara_Vickers,Q28155259,14507,en
2023-03-03,GB,The_Last_of_Us_(TV_series),Q87131973,14494,en
2023-03-27,GB,Kate_Forbes,Q24039479,14493,en
2023-03-01,GB,Mika_(singer),Q186329,14491,en
2023-03-11,GB,Marianne_Bachmeier,Q102142,14487,en
2023-03-01,GB,List_of_The_Mandalorian_episodes,Q56876444,14477,en
2023-03-02,GB,The_Last_of_Us_(TV_series),Q87131973,14464,en
2023-03-12,GB,Scream_6,Q112183099,14463,en
2023-03-01,GB,Andrew_Buchan,Q503938,14461,en
2023-03-11,GB,Elvis,Q303,14457,en
2023-03-07,GB,Unforgotten,Q21203479,14396,en
2023-03-12,GB,Andy_Farrell,Q2849107,14367,en
2023-03-23,GB,Tim_Campbell_(businessman),Q16200622,14365,en
2023-03-13,GB,Angela_Bassett,Q232120,14365,en
2023-03-12,GB,Spencer_Matthews,Q26702455,14362,en
2023-03-11,GB,Andy_Serkis,Q206922,14351,en
2023-03-23,GB,John_Wick:_Chapter_4,Q80322358,14347,en
2023-03-15,GB,Bella_Ramsey,Q24891605,14343,en
2023-03-13,GB,Terence_Trent_D'Arby,Q552384,14319,en
2023-03-05,GB,Valentina_Shevchenko,Q4522047,14304,en
2023-03-18,GB,Pedro_Pascal,Q14752155,14273,en
2023-03-05,GB,Riley_Keough,Q254947,14265,en
2023-03-19,GB,Andy_Farrell,Q2849107,14260,en
2023-03-02,GB,Charles_Bronson_(prisoner),Q967157,14249,en
2023-03-21,GB,Lance_Reddick,Q322056,14180,en
2023-03-05,GB,Daisy_Jones_&_The_Six,Q56274719,14180,en
2023-03-27,GB,2023_SNP_Leadership_election,Q116897964,14171,en
2023-03-23,GB,Julian_Nagelsmann,Q21226404,14157,en
2023-03-15,GB,Jamie_Lee_Curtis,Q106997,14155,en
2023-03-21,GB,ChatGPT,Q115564437,14150,en
2023-03-29,GB,Shona_Robison,Q444675,14144,en
2023-03-04,GB,Andy_Serkis,Q206922,14100,en
2023-03-09,GB,2023_deaths,Q114929139,14064,en
2023-03-19,GB,ZoÃ«_Buckman,Q20683904,14041,en
2023-03-29,GB,The_Paul_O'Grady_Show,Q7756382,14024,en
2023-03-26,GB,Hannah_Waddingham,Q5648978,14024,en
2023-03-12,GB,Scream_(film_series),Q388659,14019,en
2023-03-14,GB,Ashley_Johnson_(actress),Q267359,14010,en
2023-03-31,GB,Mike_Smith_(broadcaster),Q6848867,14001,en
2023-03-18,GB,Shazam!_Fury_of_the_Gods,Q84712809,13997,en
2023-03-20,GB,ChatGPT,Q115564437,13992,en
2023-03-05,GB,Jake_Gyllenhaal,Q133313,13948,en
2023-03-08,GB,Mika_(singer),Q186329,13934,en
2023-03-21,GB,The_Last_of_Us_(TV_series),Q87131973,13905,en
2023-03-03,GB,Jon_Jones,Q285450,13894,en
2023-03-04,GB,Sophie_Morgan,Q7563042,13889,en
2023-03-10,GB,Frida_Kahlo,Q5588,13862,en
2023-03-05,GB,Liverpool_F.C.,Q1130849,13855,en
2023-03-19,GB,Grimsby_Town_F.C.,Q18515,13844,en
2023-03-30,GB,List_of_American_films_of_2023,Q110362884,13828,en
2023-03-09,GB,Real_Betis,Q8723,13809,en
2023-03-09,GB,Suella_Braverman,Q19957769,13798,en
2023-03-31,GB,Indian_Premier_League,Q396412,13797,en
2023-03-17,GB,Patrick_Vieira,Q46347,13789,en
2023-03-17,GB,Lindsay_Armaou,Q2096443,13783,en
2023-03-03,GB,Pedro_Pascal,Q14752155,13768,en
2023-03-01,GB,Unforgotten,Q21203479,13760,en
2023-03-12,GB,Bonnie_Langford,Q4942381,13744,en
2023-03-26,GB,List_of_The_Boat_Race_results,Q18126570,13723,en
2023-03-17,GB,Everything_Everywhere_All_At_Once,Q83808444,13721,en
2023-03-19,GB,Toni_Collette,Q229291,13721,en
2023-03-18,GB,Jon_Snow_(journalist),Q6271597,13708,en
2023-03-18,GB,Vincent_Kompany,Q201381,13660,en
2023-03-12,GB,Kevin_Whately,Q1896166,13620,en
2023-03-02,GB,Alejandro_Garnacho,Q111366053,13606,en
2023-03-05,GB,Pedro_Pascal,Q14752155,13596,en
2023-03-07,GB,Hugh_Bonneville,Q155775,13596,en
2023-03-21,GB,John_Palmer_(criminal),Q6217384,13595,en
2023-03-14,GB,Terence_Trent_D'Arby,Q552384,13575,en
2023-03-31,GB,Marti_Pellow,Q49881,13558,en
2023-03-01,GB,Ed_Sheeran,Q47447,13551,en
2023-03-19,GB,Paula_Yates,Q436394,13551,en
2023-03-26,GB,Great_Expectations_(2023_TV_series),Q111938992,13543,en
2023-03-28,GB,Farouk_Abdulhak,Q4116207,13539,en
2023-03-25,GB,Anneka_Rice,Q4768946,13537,en
2023-03-23,GB,England_national_football_team,Q47762,13483,en
2023-03-27,GB,The_Night_Agent,Q116909156,13478,en
2023-03-03,GB,Fall_(2022_film),Q113470320,13464,en
2023-03-14,GB,2023_Oscars,Q66707607,13458,en
2023-03-01,GB,Grimsby_Town,Q18515,13422,en
2023-03-19,GB,Premier_League,Q9448,13410,en
2023-03-02,GB,Kenneth_Noye,Q6390541,13371,en
2023-03-01,GB,The_Mandalorian_(season_3),Q108882382,13347,en
2023-03-28,GB,John_Wick:_Chapter_4,Q80322358,13346,en
2023-03-06,GB,Dale_Krantz-Rossington,Q445448,13336,en
2023-03-23,GB,Bojan_KrkiÄ,Q179172,13331,en
2023-03-03,GB,Unforgotten,Q21203479,13329,en
2023-03-22,GB,Dick_Van_Dyke,Q310295,13307,en
2023-03-13,GB,Philip_Berk,Q116383296,13301,en
2023-03-04,GB,Pedro_Pascal,Q14752155,13289,en
2023-03-31,GB,Reeva_Steenkamp,Q4584302,13284,en
2023-03-17,GB,Sam_Neill,Q214309,13282,en
2023-03-24,GB,Katie_Melua,Q156322,13269,en
2023-03-23,GB,Lance_Reddick,Q322056,13265,en
2023-03-13,GB,Tim_Davie,Q7803408,13262,en
2023-03-07,GB,Eddie_Izzard,Q254022,13260,en
2023-03-05,GB,Endeavour_(TV_series),Q2151914,13251,en
2023-03-31,GB,Jason_Watkins,Q6163711,13249,en
2023-03-22,GB,6ix9ine,Q44479972,13235,en
2023-03-07,GB,Spencer_Matthews,Q26702455,13209,en
2023-03-25,GB,Michael_Crawford,Q656035,13194,en
2023-03-10,GB,Mystic_Meg,Q6948955,13169,en
2023-03-05,GB,Lisa_Marie_Presley,Q237324,13156,en
2023-03-04,GB,Richie_Burnett,Q1914627,13144,en
2023-03-05,GB,Kelly_Cates,Q10845,13144,en
2023-03-22,GB,ChatGPT,Q115564437,13133,en
